region_id,region_name,state,population,households,population_density_km2,median_income_usd,education_index,urban_rural_flag,dsl_coverage_pct,fiber_coverage_pct,avg_dsl_speed_mbps,avg_fiber_speed_mbps,competitor_fiber_presence,complaint_rate_pct,churn_rate_pct,broadband_adoption_pct,avg_monthly_data_gb,terrain_slope_deg,road_density_km_per_km2,existing_backhaul_distance_km,capex_per_premise_usd,take_rate_predicted_pct,roi_index,priority_rank,phase
REG-1332,Region 1332,Indiana,88984,32035,552.9616390213181,65590.74671131185,0.5310667217895048,Urban,79.20835508392715,24.940023749906857,19.73124764408705,984.3473957090002,1,15.050633115400432,7.324797846646316,84.10881989289322,326.6831463672093,4.016931064103812,0.5014429685011399,7.507293087497855,560.1117579943053,120.75486686333558,215.59066586237114,1612,
REG-1333,Region 1333,Indiana,105783,7187,429.30331676823033,57356.28899277608,0.5914215047392266,Rural,44.295469720093685,8.279173243753323,12.127981820340619,509.33230427035465,2,16.45762642533953,8.188281761120042,81.21768092263845,413.3672135347826,11.695129593364035,1.872439843198611,9.359463587403047,622.2919214476315,115.51204335611642,185.623562471134,2889,
REG-1334,Region 1334,Indiana,93200,27462,145.84752400278492,55868.05315185239,0.5156594233857941,Urban,74.27523904213082,21.497846706381125,49.0097317448088,858.214495589582,3,14.91696875728056,3.6079828269076657,77.47310873099188,490.6009185724647,6.076713655093467,1.565498429570417,2.6212117277623763,567.1548785065393,116.00045157010175,204.53046595589547,2227,
REG-1335,Region 1335,Indiana,121031,42675,641.914262125165,55386.16898510822,0.46130958295514407,Rural,46.32150709517219,33.402008934232185,35.25770179878388,514.2681465556427,3,19.294730030789545,4.609366274343397,51.76715626219145,355.1118985351134,11.055875214038505,1.324182828321314,3.262103170627216,618.1105794153824,112.25730046792248,181.6136209383392,2947,
REG-1336,Region 1336,Indiana,120892,54179,592.6691165734372,85065.41073371544,0.5601187776672658,Urban,88.10102046646844,30.274312019470237,24.02185181706787,514.0814012316736,3,10.282370139513105,7.033027066814911,55.39651359515662,186.20177123824695,6.797163593304909,2.3960203950800922,8.005573331835059,572.145223111411,134.30680925524723,234.7425161130714,632,
REG-1337,Region 1337,Indiana,84185,59310,527.3872952449188,75423.80351442126,0.5639590423983734,Rural,43.296912992520944,28.966540209322158,18.19041843468298,723.394384494813,3,17.585432803508144,6.386289033926817,50.7565587132375,327.88276255670036,8.565253713412163,2.025386281100591,9.122456344879577,590.5898669132915,123.64355551440411,209.3560395145707,1963,
REG-1338,Region 1338,Indiana,109763,11300,461.5783224032055,76476.0906998447,0.6759735199416539,Urban,41.35605970226274,17.40901542803793,28.694231254096614,444.50763025684705,2,3.0949756524107963,7.470757693680681,84.64296050236176,357.84949023976304,10.760887330924866,2.9961887675800107,4.324219684330216,610.9464467319262,135.76206482799373,222.21598235690206,1250,
REG-1339,Region 1339,Indiana,98053,46146,475.06243469778883,61320.52887927052,0.41323648053852635,Urban,51.786152553143054,35.2263083108215,19.451800144478288,687.5798409986995,0,4.904218121252962,9.46595042594161,75.08074521636468,244.41269928237116,8.094783202467923,2.6539528579231213,3.736555580526203,584.7157964669058,126.73688994263289,216.74955714969477,1543,
REG-1340,Region 1340,Indiana,13355,32052,735.6095400895464,58349.32549072655,0.6572541046816687,Rural,63.86768249771531,5.147110332067171,44.37334456544041,463.83522304882104,1,9.67735988970612,4.329292877654543,58.93304445862142,371.642634525357,5.7279042709324415,2.9230812609733734,5.445158513904557,560.7000902640099,121.43277483359839,216.5734890044709,1550,
REG-1341,Region 1341,Indiana,37792,42944,191.9606745727322,43136.44219611568,0.7578750852448911,Rural,70.24879026991981,18.727507834476686,18.498773954250506,802.2771168786456,2,3.9734772558676577,8.384811100620787,70.58896354792329,261.0349061220663,6.910511487914734,2.388068655107449,6.230456097181199,573.2925991789025,118.38943929336371,206.50788003006983,2106,
REG-1342,Region 1342,Indiana,79496,40514,244.84742135063408,50932.562330447356,0.7510404689953138,Rural,41.27548163613215,26.030281210347752,20.475343786427352,572.5961424903462,3,10.177999695001754,9.326158036675512,79.64951252639798,177.5916702312509,2.6463591680674026,1.2423383646436057,9.038045962000245,534.5129285478234,117.32388140922228,219.4968075477059,1392,
REG-1343,Region 1343,Indiana,37365,50620,68.75154122381475,41261.07968340604,0.4222620535083337,Urban,86.04740975989402,25.970342625040207,28.134801066030416,378.82265206011454,2,12.940252555461807,6.443305769625909,77.40353524872356,364.88028194391694,3.8792314041352087,1.8692925311426796,4.133117391109378,544.1419315214407,110.27833779733356,202.66465679090618,2328,
REG-1344,Region 1344,Indiana,128702,43027,287.77831048372605,66266.34721217872,0.7476958336056184,Urban,80.9269006697551,38.68878258041396,47.20857012421433,354.6807129136197,1,16.503377102944572,6.314868043259609,56.032689441493936,207.53418536079099,0.6837152069344876,2.6144073677362365,7.600627065996628,510.6621106903339,119.93047192373369,234.85288885366248,628,
REG-1345,Region 1345,Indiana,66116,26628,84.83983914501127,87654.48373756239,0.41708208225723803,Urban,45.19936497601227,31.384860965664554,37.692137107706365,951.4157268544684,0,8.081029680387333,6.279721982103863,55.42439465821937,448.6932583028703,11.691383739230695,2.51363237790324,9.725100044069968,620.8921438813177,137.36241812447133,221.23394453953327,1300,
REG-1346,Region 1346,Indiana,144144,21939,742.8970171029613,81329.29829343526,0.4759740744873638,Rural,89.54674152532851,13.966642221770133,39.773612305915044,531.3309741222077,3,13.6609847731422,3.8534824965720804,70.05521917932214,458.0904136239729,6.126343150108198,2.254914227903313,3.7002498835313022,565.6981899838019,129.73586132820387,229.33759312880022,869,
REG-1347,Region 1347,Indiana,19710,24989,607.3314934801746,45958.31314340639,0.7279946331070543,Rural,71.75065237000064,31.508845141300064,44.57181450846744,435.19520903478775,1,15.571234847799166,7.9377240421634045,89.76406213378883,268.1589537117676,10.372383250095218,1.253635670481434,7.968386875815184,611.7006316902731,110.52216869346387,180.68016112402083,2954,
REG-1348,Region 1348,Indiana,115505,43273,769.2841886114089,53877.702791665506,0.4428682609823567,Urban,52.28956689924477,21.049336672665248,20.623668197543825,627.6426395674416,1,19.69126367532916,7.02363944780892,88.83410994528545,421.7539609478137,2.883153914095275,1.22442763709903,2.588628627472436,536.9986203934574,111.18584045556943,207.05051415980154,2080,
REG-1349,Region 1349,Indiana,36651,59109,639.2367337588486,68298.39973080416,0.6077162354915845,Rural,59.10622781259533,19.890837432126364,32.82886009742342,745.6044280285549,0,11.786257713321731,3.799275211380804,51.849118038822056,432.05945769231647,8.94418062507959,0.9432136640449713,4.607006929412762,600.0438579186174,124.7201936947447,207.85179624596745,2040,
REG-1350,Region 1350,Indiana,115865,36448,78.06682986096584,56162.30607377165,0.4208036760672641,Rural,67.62741598239809,7.474601536980084,36.63252076342311,961.9436844852871,3,16.632373768147428,6.32326200816387,75.25837762503167,164.71459364364594,3.2017338520606264,2.598159959915484,9.73120030020911,535.8662162472591,114.77525402236787,214.18639679536795,1685,
REG-1351,Region 1351,Indiana,41874,58238,245.4082273828305,46768.9960933027,0.7407554870722286,Urban,61.16883420643303,36.1090793602018,32.389412737609035,319.9448280776374,3,3.2583163234072616,9.23784358964818,77.41619373069183,372.94506511669675,3.425002406396033,0.6763229195018623,5.038411339988364,549.035860402858,120.77784498792553,219.981705565287,1369,
REG-1352,Region 1352,Indiana,39061,38807,110.35712544587851,77733.25701977091,0.41218004783657525,Urban,44.29865698634429,9.081376839376803,10.196222307516884,731.8472526863759,3,5.833629203670578,5.814574019116732,69.74472432783685,230.76113556018547,1.7394754172570597,0.5972455371337044,8.917818894225356,534.1382865696345,134.199725146949,251.24528333067482,188,
REG-1353,Region 1353,Indiana,71071,58033,580.535172388128,85886.2220476,0.6319235674975537,Rural,78.86294125134366,37.888941681427895,18.456741350157344,788.0128757802039,1,3.8377341438704216,9.262434037952744,54.22253947483562,371.8190165897005,10.314777048589233,2.866544600805524,1.3010279627764167,606.6362911240118,139.87292370870367,230.57130896263857,802,
REG-1354,Region 1354,Indiana,124493,39628,345.7999211628207,55957.899541985586,0.5031759808556975,Urban,61.91836251517045,29.51052218058144,30.76437265454619,719.7113963533195,1,3.4465549884835265,6.077002177624603,84.22574679397214,433.2777856891246,8.176995913866158,1.6592817407683924,3.2907742770596915,587.7966631963878,125.22170578020598,213.03575474427006,1754,
REG-1355,Region 1355,Indiana,54506,28500,708.9763873733157,66175.59153596945,0.5948811888002934,Urban,51.59950956147191,9.609692465018735,11.859001616160088,474.52107709056725,2,8.264562687026281,3.6967368176826736,89.44696280278363,352.2635821341511,10.221414532701928,2.60704397198071,6.458699818783789,606.0499072502839,126.47614561836369,208.68932427066952,2003,
REG-1356,Region 1356,Indiana,129435,40048,269.60038404629614,44072.78331237083,0.528834438659181,Urban,68.33598493523345,9.499551169099895,36.176805299024046,706.5698731511128,1,16.12644951288762,8.881667791289514,85.23262579294922,470.25527208297393,0.41122965985851323,2.2329559958452094,7.87058509246794,508.59066519098315,109.13523204587531,214.58363181890775,1668,
REG-1357,Region 1357,Indiana,128461,51045,117.03421156235167,80863.17302763091,0.4486665812777388,Urban,76.5903637574933,10.720961173382182,49.3350077307692,846.244896053671,2,10.717282364327131,4.4168633049983566,87.36664168014214,349.4719317713381,11.524947134478627,1.2592099486841573,4.160480447518809,623.1909587912996,131.85776062235374,211.58484211339717,1846,
REG-1358,Region 1358,Indiana,55173,28597,323.7952811154005,51962.69148798379,0.6082044750679698,Urban,83.82958049391097,28.207021840031295,49.12181315397332,941.0377138857075,1,3.1115531854413865,6.243638288041448,72.22838639768379,408.39893230552667,0.9265649846402262,1.405150612634937,5.523823460103821,516.3823246783251,123.49210319563879,239.14858680061698,471,
REG-1359,Region 1359,Indiana,50995,29356,148.24122222671645,60112.70166098249,0.6027642737802081,Urban,78.93082680384114,31.51108301755674,48.72209519262528,483.36979133331613,3,19.30219461984006,9.53919434945493,52.96684520656308,360.42905056990816,4.196316980966694,1.5525089505398801,9.489200139473686,548.4043565071881,114.61459513461921,208.9965073665802,1987,
REG-1360,Region 1360,Indiana,145748,27462,472.2515226790745,49477.03887284858,0.449869605291535,Rural,52.74356161469724,39.02583876767318,33.562643431314584,569.5397213609183,3,9.064951228569491,5.710796799999496,84.4896777199692,194.93367985735634,5.7168838730142735,2.617544051097914,8.391474159542117,560.9892137858387,117.4865584535687,209.4274819665605,1959,
REG-1361,Region 1361,Indiana,70768,45153,93.70964192341827,66423.89331563968,0.613411164717105,Urban,81.42246498275907,33.83719271862102,48.58278441879226,569.3292492481414,2,3.8222432859237783,6.444657023889935,86.54437537230092,347.57839842899983,10.494095812531771,1.3984031459246242,6.218824650286987,612.0919717862516,130.15415202908082,212.6382276331046,1783,
REG-1362,Region 1362,Indiana,44328,49993,369.95025850926856,45541.82772732855,0.7803705135063557,Urban,70.54872812910607,31.118683205518536,43.876110931699166,869.7961127052968,1,17.793631013358333,9.210136568205076,72.17427391774257,287.30636243551237,11.467463596829385,1.990258754727839,5.342180805676221,619.6991082768543,108.5360090529776,175.14307767002384,2985,
REG-1363,Region 1363,Indiana,122969,11280,665.1457626305579,51957.8524735652,0.7511909716084703,Urban,85.40618342853074,28.934393942746766,24.876055350604883,616.6579145369778,2,7.7353540793194995,7.785357645581838,70.1316194340277,249.4479130619128,11.935422013062386,0.9050995192694595,3.8271918166666117,630.4027289267299,119.790642973327,190.0224054824007,2793,
REG-1364,Region 1364,Indiana,14868,22695,527.2036534219832,41077.95221898719,0.617943058116088,Rural,66.600541729511,13.084460806343618,22.723000395236536,795.0473521822954,3,12.753108058066953,3.8487903361881646,52.69542170985653,324.348120990527,5.1342871872062865,1.4794326738671084,2.0909194189921916,558.1022196792604,110.33648966304003,197.69942811990617,2540,
REG-1365,Region 1365,Indiana,139993,15129,520.464400463907,76075.70095667355,0.7749345689945834,Urban,88.05747686053627,5.5309258275395505,18.3012599713097,679.4657483392887,1,19.383442300099812,7.1684864061092615,52.65608418405507,363.3435404947145,1.622423668065795,1.9566690546757033,3.4153975390229454,521.334962981615,122.53109663825693,235.0333381392224,624,
REG-1366,Region 1366,Indiana,113574,45846,227.03985261863488,77476.62761575842,0.8163472498772337,Rural,53.660279477957005,25.515411024338988,11.421293008388997,981.0808156868202,0,12.121065841963839,3.5431048439167427,50.8234087699265,279.6647771673244,7.382962050550617,1.7868978141913165,4.245692645411176,579.425911418496,129.04146113430812,222.70571369237004,1219,
REG-1367,Region 1367,Indiana,95382,33672,197.51914459581806,59458.71248035056,0.7002351084655862,Rural,50.96826625309508,22.462796214802424,16.37250955538751,522.475318935127,1,6.378825524429228,6.921544510830011,51.6799095009329,187.1909425997582,4.520286006648445,1.0463200100482615,7.227843721277039,554.7601655791054,124.6262958206319,224.64896283700625,1101,
REG-1368,Region 1368,Indiana,98186,11635,397.8546164578866,44462.35955451882,0.8055226861548248,Urban,47.22092492655574,11.586954465858593,10.027422593266877,359.5812211477336,0,11.761274326066477,8.226119405170893,55.29874915189935,158.22940346212633,0.8315719981971665,2.97833302396789,5.017377156365358,511.6733028713013,112.82216031640623,220.4964763322503,1341,
REG-1369,Region 1369,Indiana,140617,55117,199.23149154233064,56621.32913732589,0.43561623552395085,Urban,86.66605359134573,23.27236206707899,35.020288473143744,968.4806216503014,0,18.945207201386893,5.610176631864801,82.73878954266752,380.69694600912766,4.202800514181951,1.0814816531967668,4.802337216033851,551.2745790161343,113.15449880755342,205.2597799983839,2188,
REG-1370,Region 1370,Indiana,144057,13086,484.2136670551693,45188.310732391474,0.8807917078044472,Rural,78.36645939996953,21.524323264384424,17.970970527973446,387.6887416369334,2,2.867445827833763,4.421852642013802,78.25418919893879,329.056828540712,10.150059358031262,1.3196357828954515,6.86074254789285,609.0784420515466,120.30019870392873,197.5118316431033,2554,
REG-1371,Region 1371,Indiana,46137,20866,477.55746329711644,58736.36122444557,0.8327606893422974,Urban,40.5044841677412,12.997176998828053,30.792993709483135,888.0147939911006,1,19.824046095606796,6.601436420037681,77.330495458301,439.76112971731175,2.1811713742086782,1.2000255637368735,1.406828181778741,530.1448695532514,113.50894373573735,214.10929399616822,1689,
REG-1372,Region 1372,Indiana,113208,5875,711.88374831328,81729.34893359593,0.6072749172809198,Urban,88.20732428503176,29.291402314139518,34.90935752413478,844.4780294225554,2,19.713611761068545,9.579916852037492,55.076977405259115,195.2057364396054,11.289106394367547,1.705859515401175,8.123439773641062,618.7532113888291,125.09378505794312,202.17072454001902,2344,
REG-1373,Region 1373,Indiana,148190,27336,402.1832151013123,47377.19577373512,0.5997888767782575,Rural,75.04041318912098,36.92899606782205,25.478147728524977,391.2512736586405,0,18.92166859166776,3.9520384330991583,78.02320169370306,346.44865257747955,4.245349612501125,1.9810928330943334,8.023780303406191,547.5012151581374,108.55126301353334,198.26670701028485,2521,
REG-1374,Region 1374,Indiana,107503,54038,280.9224221356933,42000.859711527744,0.6304298747690905,Rural,76.31137249291478,9.585757287637982,48.1799911972691,701.4212428210938,3,16.736671022416317,9.43002883097619,82.97710206364891,195.0309861606347,3.5692255872984227,0.9802039374111816,8.33134442451584,545.89421448418,107.61109303783081,197.12810684303267,2571,
REG-1375,Region 1375,Indiana,108285,37205,734.167809294597,87140.67853197618,0.558146824403769,Rural,71.80259127515477,18.951550354279835,20.25563064247072,848.9039040160758,2,15.246374163902768,6.335287726724763,53.93395377417984,325.92495785147804,11.487500972347622,1.0773825793694067,1.5893333014662052,624.156763662595,131.37323993486586,210.48116047634988,1890,
REG-1376,Region 1376,Indiana,47228,49310,178.51130775425528,52518.79855395914,0.571543414279766,Urban,64.57917874260812,30.71487506370718,39.005055498629474,798.9105550198798,3,16.950920013461523,5.750232906494723,87.28781811253415,299.9276215131154,11.107393944923244,2.7222548922354193,7.754635288872632,614.747364751368,112.69866326621035,183.32516693551156,2927,
REG-1377,Region 1377,Indiana,54387,36062,419.2642427940205,40320.32174006584,0.5362548513617869,Urban,53.76654304264188,6.947154090256547,14.004265751713447,849.0908061894668,3,11.569595016274441,8.986840101077583,75.57137445432318,418.1830307243206,8.708685501732695,0.7699940531900091,4.989113244387519,600.0739683055023,110.90448485701336,184.81802363496465,2904,
REG-1378,Region 1378,Indiana,11509,17502,291.6880327923551,70118.48141332951,0.735160526442251,Urban,86.52675007897568,5.724204046103934,45.19675153332044,717.6789523243414,1,15.732458444622562,3.4445676287075244,80.57786800701895,207.70239237145265,3.048570937759298,0.9665252837960338,1.8213001699628306,540.8320502003855,122.4732739509667,226.45343208781492,1004,
REG-1379,Region 1379,Indiana,82636,44918,167.13843273187584,85015.96470136069,0.49540993218453133,Urban,79.03364617436453,8.23822758510464,29.947439123913973,659.7924830897555,2,11.664249202151964,5.361577692449916,53.30490384588404,231.00708080348113,3.9531879836074353,1.5458199500527507,2.1901081526882074,546.0009385383241,133.17658298895878,243.9127363873772,332,
REG-1380,Region 1380,Indiana,55024,18190,218.4470539793619,49210.320735785615,0.5511542754080829,Urban,85.75796769150033,39.35450478914852,41.42358245191326,445.95191242039965,2,15.945546067583155,3.182280747510028,75.81349225222652,395.17693631355456,3.8093077951612972,2.030673373649481,7.388545727135764,543.0175528227381,111.84872351382629,205.97625791727955,2142,
REG-1381,Region 1381,Indiana,54999,34268,72.37084632361244,42479.956311614376,0.4266100745574316,Rural,46.55179197605769,16.50555877262243,49.60829660729726,668.1693258874216,0,4.61245071924063,3.140325273457596,89.27707737090222,457.54150427687847,7.60524541858295,2.5657343600682068,5.414728191902151,579.9499738026826,117.55001758041467,202.68992652874732,2327,
REG-1382,Region 1382,Indiana,70312,47802,641.9923474273772,85103.70036120672,0.8032443280310442,Rural,64.71787699077555,37.840918254657275,49.6524188622607,567.1393356267791,0,13.476764617388962,3.663906843467794,56.091531504387795,429.4713778716209,5.857648163999117,1.651167842032946,7.612990220712477,564.6328011403078,131.7704384866922,233.37368679356632,688,
REG-1383,Region 1383,Indiana,11048,33733,623.3876512616664,86019.31544482594,0.5516706896174784,Rural,55.580109097789055,10.64876268963353,26.28779854633401,504.2956817465104,2,19.224767330991366,9.007898222786016,75.58417524499103,368.33213890700335,9.787431870422894,0.7298000396533201,7.87897809921799,611.5767021745701,127.62984385761987,208.6898395635563,2002,
REG-1384,Region 1384,Indiana,142995,46520,770.8687907568589,69616.989218459,0.6971159094289701,Urban,47.06225192420345,27.161182287006156,26.976001348960512,324.1464601666729,1,4.788545648859941,4.032431938924458,84.65266881609179,479.7541637257655,9.714164511131587,1.5897707789675688,7.613152350339919,603.4318601110494,130.97765809014155,217.05459513860896,1531,
REG-1385,Region 1385,Indiana,139113,58479,755.9644326978962,58597.490213626974,0.4706895290661221,Urban,76.70303896986061,28.054857668631886,35.18268889805453,998.9694293284098,3,11.381679444393782,5.378547168780642,74.57530125021825,350.71473411044917,3.0031856658728637,2.3413008168893934,7.833645113532929,534.3029865912274,120.19340155129846,224.9536397281143,1090,
REG-1386,Region 1386,Indiana,34297,37193,349.09344058737736,52728.889852001885,0.8554391075276235,Urban,65.24829036345768,37.68949546088608,48.1893635369362,599.9883172890198,0,14.102570890299184,6.000458644588682,86.00992644889976,164.4697975634589,3.6019217262642913,1.5741911721218567,1.569510040447852,542.3716858681687,115.08238821376159,212.1836209601362,1814,
REG-1387,Region 1387,Indiana,132569,35605,146.14988927719256,49700.902486954874,0.6104052115479377,Urban,75.57844844172818,5.376405276619943,19.68123602994934,570.5625182084137,3,15.817955037746653,8.930763108136361,58.586368172206306,498.953940725541,0.275919651707381,1.336105874839933,9.003990337017013,510.243633333279,112.19608721328011,219.88728498253755,1374,
REG-1388,Region 1388,Indiana,45026,49140,545.0279386380028,63316.34614437405,0.8233421363250996,Urban,46.8965133403516,17.555028847733087,11.797586115027844,647.1849655399285,3,3.9029445970830947,4.69531239208702,54.33158287327347,474.28731680183944,9.672871218808826,2.1182267767480947,5.788539151196549,601.4496420289205,128.53581739452056,213.710023936368,1711,
REG-1389,Region 1389,Indiana,36094,4884,505.750506564409,61767.79806376578,0.46025172631859657,Urban,82.67768290380278,33.25200870756739,26.89376298538153,509.6934782211589,2,10.633870951984576,5.73343560448571,59.93264070947772,459.38590576573074,0.37615030973785624,1.7441955558945048,9.583148720795727,509.49480517248423,122.37680227029523,240.19244362828354,442,
REG-1390,Region 1390,Indiana,58612,36175,182.92525866577816,53602.24552247254,0.7015869540785228,Rural,59.89564381336738,28.564280460330032,30.17676997365343,549.7554608414163,1,13.106543408159942,6.681198474387497,83.66831262312203,290.09300296179356,5.640346826493271,0.7013726083186274,3.5806320228108346,570.6612249571602,116.31588803470832,203.82651378397088,2266,
REG-1391,Region 1391,Indiana,120975,49830,630.8313168055685,41533.52142226767,0.7314638693662228,Urban,46.42433662628685,10.88701703269385,47.35136904328017,779.5840478325604,0,15.894283343793552,6.500686698980957,52.49397647416556,151.03487477425924,4.820489111696832,1.9096886543090306,8.590128054616741,553.4413467965032,108.051334036099,195.23538431223997,2639,
REG-1392,Region 1392,Indiana,55332,35442,786.9292839618175,89222.79766449795,0.684657982367668,Urban,43.8246905767157,35.222053314506766,18.73143924710435,861.681383339827,3,13.544333799323441,9.456932814255815,62.935035930667375,421.8650422993606,11.720519012577592,2.371164799349832,4.826463366755052,621.4225266865844,133.77593179279023,215.27370838337882,1630,
REG-1393,Region 1393,Indiana,112595,42253,610.3168108557092,70164.6722254168,0.46125782185935904,Urban,44.52482645904837,36.59218657317957,33.13075637881779,471.7912913383926,3,11.254813863530217,9.025131011016155,69.86211482709396,255.45714825513673,8.618895077215804,2.377449602234956,3.4599621533514937,590.395138777405,126.07848502188423,213.54932779929146,1719,
REG-1394,Region 1394,Indiana,62455,29600,636.5416310622526,79042.99246711025,0.7412234091907539,Urban,41.50223546511551,39.51679880901982,24.341176839569364,634.753456304138,3,14.221958337854959,9.925459092298325,84.56456467216138,488.24554871275154,11.631826616039598,0.577741870361848,1.3125172472215039,633.6270341638935,128.14392956327117,202.23873454573206,2339,
REG-1395,Region 1395,Indiana,35009,12476,172.68441109624737,83975.01486060042,0.6158230380412729,Urban,44.1781014603884,32.94859192968766,28.52921993572192,999.9465875807625,1,16.481407204990013,7.016160776810101,86.20408368520086,345.59830319830604,8.320041886915247,2.954325104038619,2.9002567381288156,586.5852866977912,128.8023816663082,219.57997342791725,1387,
REG-1396,Region 1396,Indiana,35052,36694,498.4222580754943,74097.35691144626,0.4507275754165349,Urban,42.38529386508953,39.045766586652576,28.367264217204365,521.517382506186,1,12.736617029171317,4.161927664048131,80.88599190537889,178.49538087554308,10.050273386949483,0.858589044719617,3.068832497201244,612.1497494720123,126.85938483238607,207.2358682525053,2070,
REG-1397,Region 1397,Indiana,46366,55770,401.8869138472951,79292.08249110574,0.8564923237828971,Urban,72.92696121468043,39.44641042336836,26.715174384830803,302.879859554688,1,7.000074268821846,5.3139578411483885,77.98756030318503,391.29972564633493,9.292952985994585,1.2349642924204174,4.230834792119832,601.0269299721393,134.0459818304954,223.02824573386275,1193,
REG-1398,Region 1398,Indiana,29905,23193,619.9435663674068,71462.8662118134,0.5054369183687668,Urban,88.85642864136992,5.616751919915755,37.0196864332481,469.71590943512354,1,3.4337418691247574,9.370999998743397,79.60086606336705,252.59862001719162,7.887986496288379,2.819804824636951,9.444133942313213,582.4262097001609,132.9844396106069,228.32839146965705,914,
REG-1399,Region 1399,Indiana,44131,36814,146.05704751514278,72325.20886058995,0.7353307732357341,Rural,79.56636972384305,37.35486455428165,48.51524976006396,419.0479131506935,3,15.795974976634737,6.385739239112327,89.50561879899413,415.6046490191289,4.027369798534911,0.9186798968683845,8.121534991172007,551.1588822961066,123.52582444898718,224.1201737226539,1138,
REG-1400,Region 1400,Indiana,66771,32253,742.0004453830546,66082.51237046426,0.5088638366758187,Rural,57.49657551015421,35.74092430739137,49.16620475060946,346.09423260148253,3,13.305116868425813,6.063357348525099,69.7529485517102,477.86339005060745,5.798681885666106,2.9148485335697143,6.800989694773343,561.4175288523373,122.39716269049148,218.01450150781469,1473,
REG-1401,Region 1401,Indiana,12029,10000,233.56374542860402,64703.818167950936,0.8295605619961499,Urban,75.73917461266682,38.24047122578666,36.5331372166314,448.85975438619374,2,19.5838743060964,3.8273486501365634,82.2057191763429,212.6127749365194,4.383869938698473,2.249259998027763,8.338199314308381,548.284606044627,116.68480963909835,212.81795686527246,1772,
REG-1402,Region 1402,Indiana,148345,53985,344.08552949967066,65785.99482638988,0.6023248018730587,Rural,71.98204480241255,31.441733651838355,19.124091023674033,398.8486634129236,3,17.008232042014924,9.96239201028831,86.51492552118366,285.60291217217934,6.535630829218538,1.6372382561468772,2.2730513564956887,571.4641548212143,119.286411779583,208.7382222895545,1998,
REG-1403,Region 1403,Indiana,132442,7908,200.9098693868584,43316.77252633985,0.5645984600273728,Urban,85.59569320939123,6.908889169368543,35.64453636893789,600.2905346061435,3,16.761466327728936,5.743348172303833,84.16006763727391,367.4903561342015,0.5424815199241446,2.595904241861761,7.69120802872033,509.2770374186666,108.24921320098677,212.55467112686102,1795,
REG-1404,Region 1404,Indiana,10120,8738,292.9843558856549,87660.67290959401,0.767765549973658,Urban,72.43867652303985,6.970301020022328,37.441246197667304,520.4184211952869,0,9.990451827587329,4.358176039924926,55.97545303683333,462.1206404431954,11.591486739769941,1.0921461158147032,1.9480606640787967,625.0711513923005,135.83797499272714,217.3160202485076,1511,
REG-1405,Region 1405,Indiana,100143,8676,389.12152416362875,87241.20356864248,0.6549125782384763,Urban,51.24863032856605,38.139050876778605,26.380740565988393,454.4097565040199,1,9.40860213680651,4.884379811472843,76.56902365704583,249.19188097640654,10.197704504518413,2.4615989613511546,5.910720547789411,606.0394451993145,136.09372007487605,224.5624788170636,1110,
REG-1406,Region 1406,Indiana,19966,58712,456.86417830047725,63781.644816599604,0.4091495739032733,Urban,65.08716862902317,12.238012523439876,48.12656135521636,945.7403328691978,2,5.269549180099633,6.826676765571188,65.0761057549803,344.78146314097296,4.555438964706752,2.251611557078082,2.467611655960125,549.9956530473038,127.67518306422009,232.13853119897124,742,
REG-1407,Region 1407,Indiana,42342,46683,247.6005708374562,87796.96394776364,0.4287322780622195,Rural,43.604259896462345,18.018805533255325,13.020336863974915,675.6829332770492,0,11.017572773359971,7.61336867034458,74.26839074169911,440.98977051764797,9.5045130060846,2.1935488750522776,1.054880277398485,599.6039525761463,135.08442375519385,225.2894150794293,1070,
REG-1408,Region 1408,Indiana,138471,10025,600.5153800065368,40414.2590346051,0.7844811775079168,Urban,70.80877701952048,39.16579759272621,27.3927738792666,720.7253198157117,1,2.063354194254771,3.1695700824677058,60.855428966190615,280.86294973073245,6.977689343769089,2.2401007146668683,7.032991268177509,574.2409784382115,118.55644616189873,206.4576556071319,2108,
REG-1409,Region 1409,Indiana,145253,30243,699.5815561847173,84295.53831114303,0.7723771725673796,Urban,86.14267544562658,5.832879207358669,26.53650345589564,406.864793794046,0,19.343609001138134,9.80449583823411,83.78793975472237,326.77885657754337,8.899317869967625,1.2047407005261361,7.1134190875920025,597.2937200490577,126.67288195466102,212.07804084104043,1819,
REG-1410,Region 1410,Indiana,37559,52925,496.14899992663953,78668.06537270997,0.776315034668788,Rural,45.536812620750055,9.297436257632734,49.95199818785211,849.5112849182868,2,10.83494775850573,5.699337680347498,78.30851180332492,228.25492844978834,5.205863996311685,1.3017121046080231,3.2564997750126787,559.7408301836736,130.6660744795504,233.44031279024895,684,
REG-1411,Region 1411,Indiana,113420,18150,387.6481734419807,69429.95899590054,0.5718628577193546,Rural,59.19360562986821,17.376368979211243,38.57514886540183,424.91953965023475,1,6.246339672405523,6.603154581855008,69.24444676310156,229.89418137917875,1.2352479751408212,2.2504053171732865,3.1145763856365316,516.7961237135371,129.71790776002587,251.00402616783018,192,
